"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"5682","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","384","Found 'DD'-anomaly for variable 'A_Transition_Is_Enabled' (lines '384'-'384').","Controversial Rules","DataflowAnomalyAnalysis"
"5683","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","384","Found 'DU'-anomaly for variable 'A_Transition_Is_Enabled' (lines '384'-'424').","Controversial Rules","DataflowAnomalyAnalysis"
"5684","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","396","Avoid instantiating new objects inside loops","Optimization Rules","AvoidInstantiatingObjectsInLoops"
"5685","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","402","Found 'DU'-anomaly for variable 'allOmegas' (lines '402'-'424').","Controversial Rules","DataflowAnomalyAnalysis"
"5686","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","404","This statement may have some unnecessary parentheses","Controversial Rules","UnnecessaryParentheses"
"5687","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","414","Avoid if (x != y) ..; else ..;","Design Rules","ConfusingTernary"
"5688","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","418","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"5689","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","421","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"5690","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","1","439","Method names should not start with capital letters","Naming Rules","MethodNamingConventions"
"5691","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","439","The method 'InsertOmegas' has a Cyclomatic Complexity of 12.","Code Size Rules","CyclomaticComplexity"
"5692","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","442","Avoid excessively long variable names like All_Elements_Greater_Or_Equal","Naming Rules","LongVariable"
"5693","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","442","Found 'DD'-anomaly for variable 'All_Elements_Greater_Or_Equal' (lines '442'-'463').","Controversial Rules","DataflowAnomalyAnalysis"
"5694","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","443","Avoid excessively long variable names like Element_Is_Strictly_Greater","Naming Rules","LongVariable"
"5695","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","448","Found 'DD'-anomaly for variable 'Element_Is_Strictly_Greater' (lines '448'-'452').","Controversial Rules","DataflowAnomalyAnalysis"
"5696","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","452","Found 'DD'-anomaly for variable 'Element_Is_Strictly_Greater' (lines '452'-'452').","Controversial Rules","DataflowAnomalyAnalysis"
"5697","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","452","Found 'DD'-anomaly for variable 'Element_Is_Strictly_Greater' (lines '452'-'479').","Controversial Rules","DataflowAnomalyAnalysis"
"5698","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","452","Found 'DU'-anomaly for variable 'Element_Is_Strictly_Greater' (lines '452'-'517').","Controversial Rules","DataflowAnomalyAnalysis"
"5699","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","463","Found 'DD'-anomaly for variable 'All_Elements_Greater_Or_Equal' (lines '463'-'474').","Controversial Rules","DataflowAnomalyAnalysis"
"5700","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","479","Found 'DD'-anomaly for variable 'Element_Is_Strictly_Greater' (lines '479'-'479').","Controversial Rules","DataflowAnomalyAnalysis"
"5701","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","5","479","Found 'DU'-anomaly for variable 'Element_Is_Strictly_Greater' (lines '479'-'517').","Controversial Rules","DataflowAnomalyAnalysis"
"5702","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","511","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"5703","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","534","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"5704","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","544","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"5705","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","551","These nested if statements could be combined","Basic Rules","CollapsibleIfStatements"
"5706","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","553","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"5707","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","584","Avoid using if...else statements without curly braces","Braces Rules","IfElseStmtsMustUseBraces"
"5708","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","3","588","Local variable 'size' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"5709","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","2","590","System.out.print is used","Java Logging Rules","SystemPrintln"
"5710","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myNode.java","2","592","System.out.print is used","Java Logging Rules","SystemPrintln"
"5711","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","6","Package name contains upper case characters","Naming Rules","PackageCase"
"5712","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","1","17","Class names should begin with an uppercase character","Naming Rules","ClassNamingConventions"
"5713","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","1","19","Variables should start with a lowercase character","Naming Rules","VariableNamingConventions"
"5714","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","1","19","Variables that are not final should not contain underscores (except for underscores in standard prefix/suffix).","Naming Rules","VariableNamingConventions"
"5715","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","20","Avoid excessively long variable names like more_Than_One_Token","Naming Rules","LongVariable"
"5716","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","1","20","Variables that are not final should not contain underscores (except for underscores in standard prefix/suffix).","Naming Rules","VariableNamingConventions"
"5717","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","21","Avoid excessively long variable names like no_Enabled_Transitions","Naming Rules","LongVariable"
"5718","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","1","21","Variables that are not final should not contain underscores (except for underscores in standard prefix/suffix).","Naming Rules","VariableNamingConventions"
"5719","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","23","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5720","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","27","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5721","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","1","27","Variables should start with a lowercase character","Naming Rules","VariableNamingConventions"
"5722","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","28","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5723","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","29","Avoid excessively long variable names like number_transitions","Naming Rules","LongVariable"
"5724","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","29","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5725","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","30","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5726","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","36","Parameter 'minus' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"5727","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","36","Parameter 'plus' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"5728","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","36","Parameter 'tree_root' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"5729","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","36","The user-supplied array 'tree_root' is stored directly.","Security Code Guidelines","ArrayIsStoredDirectly"
"5730","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","53","Parameter 'minus' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"5731","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","53","Parameter 'plus' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"5732","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","53","The user-supplied array 'tree_root' is stored directly.","Security Code Guidelines","ArrayIsStoredDirectly"
"5733","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","58","Local variable 'transCount' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"5734","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","61","Avoid unnecessary comparisons in boolean expressions","Design Rules","SimplifyBooleanExpressions"
"5735","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","70","Avoid unused local variables such as 'markSize'.","Unused Code Rules","UnusedLocalVariable"
"5736","pipe.dataLayer.calculations","src/pipe/dataLayer/calculations/myTree.java","3","70","Local variable 'markSize' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"5737","pipe.gui","src/pipe/gui/AnimationHandler.java","4","5","Avoid unused imports such as 'javax.swing.JMenuItem'","Type Resolution Rules","UnusedImports"
"5738","pipe.gui","src/pipe/gui/AnimationHandler.java","4","5","Avoid unused imports such as 'javax.swing.JMenuItem'","Type Resolution Rules","UnusedImports"
"5739","pipe.gui","src/pipe/gui/AnimationHandler.java","4","6","Avoid unused imports such as 'javax.swing.JPopupMenu'","Type Resolution Rules","UnusedImports"
"5740","pipe.gui","src/pipe/gui/AnimationHandler.java","4","6","Avoid unused imports such as 'javax.swing.JPopupMenu'","Type Resolution Rules","UnusedImports"
"5741","pipe.gui","src/pipe/gui/AnimationHandler.java","3","27","Avoid variables with short names like e","Naming Rules","ShortVariable"
"5742","pipe.gui","src/pipe/gui/AnimationHandler.java","3","27","Parameter 'e' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"5743","pipe.gui","src/pipe/gui/AnimationHandler.java","3","28","Local variable 'transition' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"5744","pipe.gui","src/pipe/gui/AnimationHistory.java","3","27","Avoid using implementation types like 'Vector'; use the interface instead","Type Resolution Rules","LooseCoupling"
"5745","pipe.gui","src/pipe/gui/AnimationHistory.java","3","27","Avoid using implementation types like 'Vector'; use the interface instead","Type Resolution Rules","LooseCoupling"
"5746","pipe.gui","src/pipe/gui/AnimationHistory.java","3","27","Consider replacing this Vector with the newer java.util.List","Migration Rules","ReplaceVectorWithList"
"5747","pipe.gui","src/pipe/gui/AnimationHistory.java","3","27","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5748","pipe.gui","src/pipe/gui/AnimationHistory.java","3","28","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5749","pipe.gui","src/pipe/gui/AnimationHistory.java","3","28","Private field 'initText' could be made final; it is only initialized in the declaration or constructor.","Design Rules","ImmutableField"
"5750","pipe.gui","src/pipe/gui/AnimationHistory.java","3","29","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"5751","pipe.gui","src/pipe/gui/AnimationHistory.java","3","29","Private field 'doc' could be made final; it is only initialized in the declaration or constructor.","Design Rules","ImmutableField"
